"Station Name","CHARLOTTETOWN A"
"Province","PRINCE EDWARD ISLAND"
"Latitude","46.29"
"Longitude","-63.13"
"Elevation","48.80"
"Climate Identifier","8300300"
"WMO Identifier","71706"
"TC Identifier","YYG"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2006-01-30","2006","01","30","","-4.0","","-7.5","","-5.8","","23.8","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","<31",""
"2006-01-31","2006","01","31","","-0.7","","-6.1","","-3.4","","21.4","","0.0","","0.0","","1.0","","1.0","","0","T","5","E","56","E"
"2006-02-01","2006","02","01","","-1.9","","-4.0","","-3.0","","21.0","","0.0","","0.0","","26.2","","26.2","","6","","2","","83",""
"2006-02-02","2006","02","02","","-2.1","","-4.1","","-3.1","","21.1","","0.0","","0.0","T","0.0","T","0.0","T","22","","1","E","35","E"
"2006-02-03","2006","02","03","","3.5","","-4.3","","-0.4","","18.4","","0.0","","3.3","","0.0","","3.3","","20","","16","E","57","E"
"2006-02-04","2006","02","04","","7.1","","-1.5","","2.8","","15.2","","0.0","","0.3","","0.0","","0.3","","8","","17","E","48","E"
"2006-02-05","2006","02","05","","9.3","","0.1","","4.7","","13.3","","0.0","","28.0","","0.0","","28.0","","3","","23","E","59","E"
"2006-02-06","2006","02","06","","5.1","","-2.2","","1.5","","16.5","","0.0","","0.0","T","0.6","","0.6","","0","T","22","E","48","E"
"2006-02-07","2006","02","07","","-1.0","","-5.4","","-3.2","","21.2","","0.0","","0.0","","0.0","","0.0","","1","","","","<31",""
"2006-02-08","2006","02","08","","-4.6","","-8.2","","-6.4","","24.4","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","<31",""
"2006-02-09","2006","02","09","","-5.0","","-12.7","","-8.9","","26.9","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","<31",""
"2006-02-10","2006","02","10","","-5.8","","-12.7","","-9.3","","27.3","","0.0","","0.0","","0.0","T","0.0","T","0","T","28","E","37","E"
"2006-02-11","2006","02","11","","-8.9","","-14.9","","-11.9","","29.9","","0.0","","0.0","","1.0","","1.0","","0","T","29","E","37","E"
"2006-02-12","2006","02","12","","-3.3","","-17.7","","-10.5","","28.5","","0.0","","0.0","","17.6","","11.0","","1","","5","E","74","E"
"2006-02-13","2006","02","13","","-3.1","","-7.9","","-5.5","","23.5","","0.0","","0.0","","8.8","","6.6","","23","","33","E","65","E"
"2006-02-14","2006","02","14","","-0.1","","-9.1","","-4.6","","22.6","","0.0","","0.0","","0.0","T","0.0","T","24","","28","E","33","E"
"2006-02-15","2006","02","15","","3.3","","-8.2","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","23","","","","<31",""
"2006-02-16","2006","02","16","","3.3","","-7.5","","-2.1","","20.1","","0.0","","0.0","","0.0","","0.0","","18","","35","E","33","E"
"2006-02-17","2006","02","17","","8.7","","-8.4","","0.2","","17.8","","0.0","","2.3","","2.0","","4.3","","10","","28","E","80","E"
"2006-02-18","2006","02","18","","-6.5","","-17.8","","-12.2","","30.2","","0.0","","0.0","","0.0","T","0.0","T","6","","27","E","89","E"
"2006-02-19","2006","02","19","","-12.2","","-17.9","","-15.1","","33.1","","0.0","","0.0","","0.0","","0.0","","4","","29","E","50","E"
"2006-02-20","2006","02","20","","-4.5","","-16.1","","-10.3","","28.3","","0.0","","0.0","","0.0","T","0.0","T","4","","","","<31",""
"2006-02-21","2006","02","21","","-1.5","","-11.0","","-6.3","","24.3","","0.0","","0.0","","0.0","T","0.0","T","4","","","","<31",""
"2006-02-22","2006","02","22","","-0.8","","-7.1","","-4.0","","22.0","","0.0","","0.0","","4.4","","2.0","","5","","","","<31",""
"2006-02-23","2006","02","23","","-2.9","","-10.9","","-6.9","","24.9","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"2006-02-24","2006","02","24","","-1.6","","-9.8","","-5.7","","23.7","","0.0","","0.0","","0.2","","0.0","T","4","","","","<31",""
"2006-02-25","2006","02","25","","-5.4","","-13.2","","-9.3","","27.3","","0.0","","0.0","","0.2","","0.2","","3","","31","E","35","E"
"2006-02-26","2006","02","26","","-8.5","","-15.6","","-12.1","","30.1","","0.0","","0.0","","0.0","","0.0","","3","","29","E","48","E"
"2006-02-27","2006","02","27","","-13.2","","-17.5","","-15.4","","33.4","","0.0","","0.0","","0.4","","0.4","","3","","32","","32",""
"2006-02-28","2006","02","28","","-9.2","","-18.0","","-13.6","","31.6","","0.0","","0.0","","2.0","","1.6","","4","","22","","32",""
"2006-03-01","2006","03","01","","-11.3","","-20.0","","-15.7","","33.7","","0.0","","0.0","","1.8","","1.2","","4","","","","<31",""
"2006-03-02","2006","03","02","","-10.6","","-21.5","","-16.1","","34.1","","0.0","","0.0","","0.0","","0.0","","5","","","","<31",""
"2006-03-03","2006","03","03","","-6.1","","-16.4","","-11.3","","29.3","","0.0","","0.0","","0.6","","0.6","","5","","","","<31",""
"2006-03-04","2006","03","04","","-1.9","","-9.3","","-5.6","","23.6","","0.0","","0.0","","1.6","","1.6","","5","","","","<31",""
"2006-03-05","2006","03","05","","3.8","","-4.8","","-0.5","","18.5","","0.0","","0.0","","2.0","","1.8","","7","","30","E","39","E"
"2006-03-06","2006","03","06","","0.1","","-5.2","","-2.6","","20.6","","0.0","","0.0","","1.2","","0.8","","3","","34","E","35","E"
"2006-03-07","2006","03","07","","4.6","","-7.0","","-1.2","","19.2","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
"2006-03-08","2006","03","08","","3.4","","-4.6","","-0.6","","18.6","","0.0","","0.0","","11.8","","9.4","","0","T","","","<31",""
"2006-03-09","2006","03","09","","0.4","","-3.1","","-1.4","","19.4","","0.0","","0.0","","0.2","","0.2","","12","","","","<31",""
"2006-03-10","2006","03","10","","6.6","","-1.8","","2.4","","15.6","","0.0","","8.8","","0.6","","9.4","","7","","17","E","57","E"
"2006-03-11","2006","03","11","","6.5","","1.4","","4.0","","14.0","","0.0","","0.0","","0.0","","0.0","","0","T","31","E","59","E"
"2006-03-12","2006","03","12","","10.2","","-0.1","","5.1","","12.9","","0.0","","2.2","","0.0","","2.2","","0","T","25","E","54","E"
"2006-03-13","2006","03","13","","7.5","","-1.4","","3.1","","14.9","","0.0","","0.0","","0.0","","0.0","","0","T","29","E","54","E"
"2006-03-14","2006","03","14","","3.7","","-0.7","","1.5","","16.5","","0.0","","6.8","","0.0","","6.8","","0","","13","E","48","E"
"2006-03-15","2006","03","15","","2.9","","-1.4","","0.8","","17.2","","0.0","","0.0","T","0.4","","0.4","","0","","24","E","41","E"
"2006-03-16","2006","03","16","","0.3","","-4.4","","-2.1","","20.1","","0.0","","0.0","","1.0","","1.0","","0","T","26","","35",""
"2006-03-17","2006","03","17","","-1.5","","-6.0","","-3.8","","21.8","","0.0","","0.0","","2.4","","2.4","","0","T","","","<31",""
"2006-03-18","2006","03","18","","-2.4","","-8.5","","-5.5","","23.5","","0.0","","0.0","","1.0","","0.8","","2","","","","<31",""
"2006-03-19","2006","03","19","","-0.6","","-6.5","","-3.6","","21.6","","0.0","","0.0","","0.4","","0.4","","0","T","","","<31",""
"2006-03-20","2006","03","20","","2.6","","-6.5","","-2.0","","20.0","","0.0","","0.0","","0.6","","0.6","","0","T","27","","50",""
"2006-03-21","2006","03","21","","1.9","","-1.4","","0.3","","17.7","","0.0","","0.2","","0.2","","0.4","","0","T","","","<31",""
"2006-03-22","2006","03","22","","2.5","","-1.2","","0.7","","17.3","","0.0","","0.0","T","0.8","","0.8","","0","","2","E","46","E"
"2006-03-23","2006","03","23","","3.7","","-2.2","","0.8","","17.2","","0.0","","0.0","T","1.0","","1.0","","1","","3","","48",""
"2006-03-24","2006","03","24","","4.8","","-6.1","","-0.7","","18.7","","0.0","","0.0","","0.0","","0.0","","0","","4","E","33","E"
"2006-03-25","2006","03","25","","6.4","","-6.6","","-0.1","","18.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2006-03-26","2006","03","26","","4.4","","-5.5","","-0.6","","18.6","","0.0","","0.0","","0.0","","0.0","","0","","4","E","44","E"
"2006-03-27","2006","03","27","","3.8","","-2.2","","0.8","","17.2","","0.0","","0.0","","0.0","","0.0","","0","","36","E","39","E"
"2006-03-28","2006","03","28","","5.1","","-3.8","","0.7","","17.3","","0.0","","0.0","","0.0","","0.0","","0","","34","E","41","E"
"2006-03-29","2006","03","29","","13.0","","-2.6","","5.2","","12.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2006-03-30","2006","03","30","","12.5","","-1.1","","5.7","","12.3","","0.0","","0.0","","0.0","","0.0","","0","","31","E","37","E"
"2006-03-31","2006","03","31","","12.3","","0.2","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2006-04-01","2006","04","01","","16.6","","3.1","","9.9","","8.1","","0.0","","12.4","","0.0","","12.4","","0","","17","E","37","E"
"2006-04-02","2006","04","02","","8.3","","0.2","","4.3","","13.7","","0.0","","3.5","","0.2","","3.7","","0","","32","E","59","E"
"2006-04-03","2006","04","03","","3.3","","-2.8","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","0","","33","E","61","E"
"2006-04-04","2006","04","04","","6.2","","-4.9","","0.7","","17.3","","0.0","","1.0","","0.0","","1.0","","0","","12","E","41","E"
"2006-04-05","2006","04","05","","9.0","","0.6","","4.8","","13.2","","0.0","","0.0","T","0.0","","0.0","T","0","","16","E","39","E"
"2006-04-06","2006","04","06","","8.1","","0.3","","4.2","","13.8","","0.0","","4.1","","2.8","","6.9","","0","","10","E","52","E"
"2006-04-07","2006","04","07","","10.1","","0.3","","5.2","","12.8","","0.0","","9.0","","0.2","","9.2","","0","T","25","E","48","E"
"2006-04-08","2006","04","08","","7.8","","0.7","","4.3","","13.7","","0.0","","1.0","","0.0","","1.0","","0","","14","E","39","E"
"2006-04-09","2006","04","09","","6.6","","-2.0","","2.3","","15.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2006-04-10","2006","04","10","","7.5","","-2.1","","2.7","","15.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2006-04-11","2006","04","11","","10.7","","-0.9","","4.9","","13.1","","0.0","","0.0","","0.0","","0.0","","0","","31","","32",""
"2006-04-12","2006","04","12","","16.0","","-0.9","","7.6","","10.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2006-04-13","2006","04","13","","16.5","","3.8","","10.2","","7.8","","0.0","","0.4","","0.0","","0.4","","0","","18","E","54","E"
"2006-04-14","2006","04","14","","8.6","","2.5","","5.6","","12.4","","0.0","","1.8","","0.0","","1.8","","0","","18","","33",""
"2006-04-15","2006","04","15","","12.8","","1.9","","7.4","","10.6","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"2006-04-16","2006","04","16","","5.7","","1.4","","3.6","","14.4","","0.0","","31.3","","0.0","","31.3","","0","","4","E","39","E"
"2006-04-17","2006","04","17","","3.9","","0.6","","2.3","","15.7","","0.0","","","M","0.0","T","","M","0","","3","E","69","E"
"2006-04-18","2006","04","18","","2.7","","0.3","","1.5","","16.5","","0.0","","","M","0.0","T","","M","0","","2","E","54","E"
"2006-04-19","2006","04","19","","4.5","","-0.4","","2.1","","15.9","","0.0","","26.6","","0.0","","26.6","","0","","2","E","85","E"
"2006-04-20","2006","04","20","","5.1","","-0.1","","2.5","","15.5","","0.0","","0.6","","0.0","","0.6","","0","","2","E","63","E"
"2006-04-21","2006","04","21","","1.4","","-1.4","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","0","","3","E","63","E"
"2006-04-22","2006","04","22","","6.3","","-0.4","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","0","","1","E","37","E"
"2006-04-23","2006","04","23","","15.4","","-0.3","","7.6","","10.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2006-04-24","2006","04","24","","13.9","","1.5","","7.7","","10.3","","0.0","","6.0","","0.0","","6.0","","0","","15","E","44","E"
"2006-04-25","2006","04","25","","13.1","","2.0","","7.6","","10.4","","0.0","","6.2","","0.0","","6.2","","0","","33","E","52","E"
"2006-04-26","2006","04","26","","8.3","","-0.1","","4.1","","13.9","","0.0","","0.0","","0.0","","0.0","","0","","27","E","48","E"
"2006-04-27","2006","04","27","","9.8","","-1.4","","4.2","","13.8","","0.0","","0.6","","0.0","","0.6","","0","","20","E","32","E"
"2006-04-28","2006","04","28","","6.3","","-4.4","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","0","","2","E","32","E"
"2006-04-29","2006","04","29","","7.8","","-5.7","","1.1","","16.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2006-04-30","2006","04","30","","15.5","","-2.7","","6.4","","11.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2006-05-01","2006","05","01","","11.4","","0.6","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2006-05-02","2006","05","02","","15.1","","4.7","","9.9","","8.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2006-05-03","2006","05","03","","17.8","","5.9","","11.9","","6.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2006-05-04","2006","05","04","","15.4","","5.8","","10.6","","7.4","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"2006-05-05","2006","05","05","","20.4","","8.6","","14.5","","3.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"2006-05-06","2006","05","06","","18.5","","8.1","","13.3","","4.7","","0.0","","0.0","T","0.0","","0.0","T","0","","19","E","39","E"
"2006-05-07","2006","05","07","","16.2","","2.5","","9.4","","8.6","","0.0","","0.0","","0.0","","0.0","","0","","27","E","35","E"
"2006-05-08","2006","05","08","","14.9","","1.7","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2006-05-09","2006","05","09","","16.8","","0.3","","8.6","","9.4","","0.0","","0.0","","0.0","","0.0","","0","","5","E","48","E"
"2006-05-10","2006","05","10","","16.2","","8.3","","12.3","","5.7","","0.0","","0.0","T","0.0","","0.0","T","0","","11","E","44","E"
"2006-05-11","2006","05","11","","18.6","","4.4","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","0","","12","E","39","E"
"2006-05-12","2006","05","12","","19.6","","3.0","","11.3","","6.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2006-05-13","2006","05","13","","17.9","","1.2","","9.6","","8.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2006-05-14","2006","05","14","","16.2","","0.3","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2006-05-15","2006","05","15","","24.1","","6.1","","15.1","","2.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2006-05-16","2006","05","16","","19.6","","9.2","","14.4","","3.6","","0.0","","14.4","","0.0","","14.4","","0","","","","<31",""
"2006-05-17","2006","05","17","","18.1","","9.4","","13.8","","4.2","","0.0","","2.0","","0.0","","2.0","","0","","23","E","44","E"
"2006-05-18","2006","05","18","","19.5","","9.8","","14.7","","3.3","","0.0","","0.4","","0.0","","0.4","","0","","","","<31",""
"2006-05-19","2006","05","19","","19.0","","9.9","","14.5","","3.5","","0.0","","1.0","","0.0","","1.0","","0","","14","","50",""
"2006-05-20","2006","05","20","","20.0","","9.7","","14.9","","3.1","","0.0","","0.0","T","0.0","","0.0","T","0","","14","","52",""
"2006-05-21","2006","05","21","","17.8","","8.6","","13.2","","4.8","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"2006-05-22","2006","05","22","","12.6","","7.2","","9.9","","8.1","","0.0","","10.6","","0.0","","10.6","","0","","","","<31",""
"2006-05-23","2006","05","23","","12.2","","4.5","","8.4","","9.6","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"2006-05-24","2006","05","24","","13.2","","0.6","","6.9","","11.1","","0.0","","0.3","","0.0","","0.3","","0","","1","E","32","E"
"2006-05-25","2006","05","25","","17.0","","1.0","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2006-05-26","2006","05","26","","17.3","","10.9","","14.1","","3.9","","0.0","","0.0","T","0.0","","0.0","T","0","","23","E","41","E"
"2006-05-27","2006","05","27","","18.0","","7.5","","12.8","","5.2","","0.0","","1.6","","0.0","","1.6","","0","","34","E","44","E"
"2006-05-28","2006","05","28","","23.3","","7.5","","15.4","","2.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2006-05-29","2006","05","29","","18.4","","0.9","","9.7","","8.3","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"2006-05-30","2006","05","30","","14.9","","2.9","","8.9","","9.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2006-05-31","2006","05","31","","18.4","","6.8","","12.6","","5.4","","0.0","","0.0","","0.0","","0.0","","0","","25","E","32","E"
"2006-06-01","2006","06","01","","22.9","","14.0","","18.5","","0.0","","0.5","","4.7","","0.0","","4.7","","0","","25","E","39","E"
"2006-06-02","2006","06","02","","21.7","","9.3","","15.5","","2.5","","0.0","","0.4","","0.0","","0.4","","0","","","","<31",""
"2006-06-03","2006","06","03","","13.9","","9.4","","11.7","","6.3","","0.0","","17.6","","0.0","","17.6","","0","","","","<31",""
"2006-06-04","2006","06","04","","13.4","","10.7","","12.1","","5.9","","0.0","","19.4","","0.0","","19.4","","0","","","","<31",""
"2006-06-05","2006","06","05","","15.7","","6.2","","11.0","","7.0","","0.0","","6.6","","0.0","","6.6","","0","","","","<31",""
"2006-06-06","2006","06","06","","21.0","","6.8","","13.9","","4.1","","0.0","","0.0","","0.0","","0.0","","0","","19","E","32","E"
"2006-06-07","2006","06","07","","20.4","","10.4","","15.4","","2.6","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"2006-06-08","2006","06","08","","13.5","","10.0","","11.8","","6.2","","0.0","","13.3","","0.0","","13.3","","0","","12","E","50","E"
"2006-06-09","2006","06","09","","20.6","","10.3","","15.5","","2.5","","0.0","","0.3","","0.0","","0.3","","0","","16","E","35","E"
"2006-06-10","2006","06","10","","20.9","","13.0","","17.0","","1.0","","0.0","","6.0","","0.0","","6.0","","0","","11","E","41","E"
"2006-06-11","2006","06","11","","14.9","","11.4","","13.2","","4.8","","0.0","","9.8","","0.0","","9.8","","0","","16","E","35","E"
"2006-06-12","2006","06","12","","17.9","","11.4","","14.7","","3.3","","0.0","","2.0","","0.0","","2.0","","0","","","","<31",""
"2006-06-13","2006","06","13","","23.7","","11.8","","17.8","","0.2","","0.0","","3.8","","0.0","","3.8","","0","","","","<31",""
"2006-06-14","2006","06","14","","19.6","","11.8","","15.7","","2.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2006-06-15","2006","06","15","","16.7","","10.8","","13.8","","4.2","","0.0","","26.4","","0.0","","26.4","","0","","4","E","54","E"
"2006-06-16","2006","06","16","","24.8","","11.5","","18.2","","0.0","","0.2","","0.0","","0.0","","0.0","","0","","","","<31",""
"2006-06-17","2006","06","17","","25.8","","14.2","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","0","","22","E","37","E"
"2006-06-18","2006","06","18","","26.8","","13.7","","20.3","","0.0","","2.3","","0.0","","0.0","","0.0","","0","","19","E","41","E"
"2006-06-19","2006","06","19","","24.2","","15.6","","19.9","","0.0","","1.9","","0.0","","0.0","","0.0","","0","","20","","56",""
"2006-06-20","2006","06","20","","23.3","","16.5","","19.9","","0.0","","1.9","","0.5","","0.0","","0.5","","0","","22","","44",""
"2006-06-21","2006","06","21","","23.4","","14.9","","19.2","","0.0","","1.2","","0.0","T","0.0","","0.0","T","0","","23","E","37","E"
"2006-06-22","2006","06","22","","25.0","","13.9","","19.5","","0.0","","1.5","","0.0","T","0.0","","0.0","T","0","","19","E","33","E"
"2006-06-23","2006","06","23","","23.0","","17.4","","20.2","","0.0","","2.2","","0.6","","0.0","","0.6","","0","","23","E","32","E"
"2006-06-24","2006","06","24","","19.1","","13.0","","16.1","","1.9","","0.0","","4.2","","0.0","","4.2","","0","","","","<31",""
"2006-06-25","2006","06","25","","23.8","","16.2","","20.0","","0.0","","2.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"2006-06-26","2006","06","26","","20.8","","17.4","","19.1","","0.0","","1.1","","6.3","","0.0","","6.3","","0","","","","<31",""
"2006-06-27","2006","06","27","","26.6","","17.6","","22.1","","0.0","","4.1","","0.5","","0.0","","0.5","","0","","","","<31",""
"2006-06-28","2006","06","28","","27.3","","18.6","","23.0","","0.0","","5.0","","0.0","T","0.0","","0.0","T","0","","23","E","41","E"
"2006-06-29","2006","06","29","","25.1","","19.5","","22.3","","0.0","","4.3","","0.2","","0.0","","0.2","","0","","22","E","44","E"
"2006-06-30","2006","06","30","","25.4","","17.5","","21.5","","0.0","","3.5","","0.6","","0.0","","0.6","","0","","18","E","54","E"
"2006-07-01","2006","07","01","","23.2","","13.2","","18.2","","0.0","","0.2","","1.6","","0.0","","1.6","","0","","22","E","46","E"
"2006-07-02","2006","07","02","","20.1","","11.1","","15.6","","2.4","","0.0","","4.0","","0.0","","4.0","","0","","18","E","52","E"
"2006-07-03","2006","07","03","","21.9","","14.7","","18.3","","0.0","","0.3","","0.4","","0.0","","0.4","","0","","25","E","37","E"
"2006-07-04","2006","07","04","","23.5","","13.9","","18.7","","0.0","","0.7","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"2006-07-05","2006","07","05","","24.4","","16.6","","20.5","","0.0","","2.5","","1.6","","0.0","","1.6","","0","","","","<31",""
